Name,Occupation,URL
Xavier Caron,Directeur de société,https://www.whoswho.fr/bio/xavier-caron_63348
Christian Guellerin,"Directeur d'établissement d'enseignement supérieur, Président d'association internationale",https://www.whoswho.fr/bio/christian-guellerin_63353
Serge Boscher,Haut fonctionnaire,https://www.whoswho.fr/bio/serge-boscher_63355
Danielle Ory,"Directrice d'opéra, Metteur en scène",https://www.whoswho.fr/bio/danielle-ory_42141
Georges Terrier,Avocat,https://www.whoswho.fr/bio/georges-terrier_63362
Claude Pujade-Renaud,"Universitaire, Ecrivain",https://www.whoswho.fr/bio/claude-pujade-renaud_63357
Richard Vignon,Préfet,https://www.whoswho.fr/bio/richard-vignon_63375
Ruedi Baur,Designer,https://www.whoswho.fr/bio/ruedi-baur_63369
Florence Doléac,"Designer, Artiste",https://www.whoswho.fr/bio/florence-doleac_63368
Jacques Ripoll,Dirigeant de banque,https://www.whoswho.fr/bio/jacques-ripoll_63374
Laurent Massaloux,Designer,https://www.whoswho.fr/bio/laurent-massaloux_63366
Brigitte Collet,Diplomate,https://www.whoswho.fr/bio/brigitte-collet_63378
Bruno Paillard,Négociant en vins de Champagne,https://www.whoswho.fr/bio/bruno-paillard_42150
Hélène Fulgence,Directrice du patrimoine,https://www.whoswho.fr/bio/helene-fulgence_63383
Patrick Gaubert,"Chirurgien dentiste, Homme politique",https://www.whoswho.fr/bio/patrick-gaubert_42152
Jean-Luc Lamboley,"Universitaire, Chercheur, Capitaine de frégate honoraire",https://www.whoswho.fr/bio/jean-luc-lamboley_63377
Jean-Louis Fourgoux,"Avocat, Responsable d'organisation  professionnelle",https://www.whoswho.fr/bio/jean-louis-fourgoux_63385
Philippe Madec,"Architecte, Urbaniste, Professeur, Ecrivain",https://www.whoswho.fr/bio/philippe-madec_63376
Lionel Aré,Président de société,https://www.whoswho.fr/bio/lionel-are_42153
Antoine Malafosse,"Ingénieur, Directeur de société",https://www.whoswho.fr/bio/antoine-malafosse_63386
Pierre-Louis Dauzier,Avocat,https://www.whoswho.fr/bio/pierre-louis-dauzier_63393
Sébastien Bras,Restaurateur,https://www.whoswho.fr/bio/sebastien-bras_63404
Christine Ferber,"Pâtissière, Confiseuse, Chocolatière, Glacière",https://www.whoswho.fr/bio/christine-ferber_63388
Dominique Monéra,Directeur de société,https://www.whoswho.fr/bio/dominique-monera_63400
Michel Sarran,"Cuisinier, Restaurateur",https://www.whoswho.fr/bio/michel-sarran_63405
Jean-Michel Godeffroy,Consultant,https://www.whoswho.fr/bio/jean-michel-godeffroy_42160
Marc Lolivier,Responsable d'organismes professionnels,https://www.whoswho.fr/bio/marc-lolivier_63389
Stéphanie Janicot,"Ecrivain, Journaliste",https://www.whoswho.fr/bio/stephanie-janicot_63402
Jean Ramet,Restaurateur,https://www.whoswho.fr/bio/jean-ramet_63407
Hervé Tordjman,"Architecte, Urbaniste, Ingénieur",https://www.whoswho.fr/bio/herve-tordjman_63415
Patrick Thélot,Président de sociétés,https://www.whoswho.fr/bio/patrick-thelot_63403
Patrick Roegiers,Ecrivain,https://www.whoswho.fr/bio/patrick-roegiers_42155
Christian Nibourel,Président de société,https://www.whoswho.fr/bio/christian-nibourel_63410
Alain Sériaux,"Juriste, Universitaire (E.R.)",https://www.whoswho.fr/bio/alain-seriaux_42172
Alain Simon,Haut fonctionnaire,https://www.whoswho.fr/bio/alain-simon_63427
Philippe Jousse,Chef de cuisine,https://www.whoswho.fr/bio/philippe-jousse_63417
Yves Romestan,Directeur de la communication,https://www.whoswho.fr/bio/yves-romestan_42156
Alain Roussel,Publicitaire,https://www.whoswho.fr/bio/alain-roussel_42166
Guillaume Dervieux,Editeur,https://www.whoswho.fr/bio/guillaume-dervieux_63420
Michel Grimaldi,Universitaire,https://www.whoswho.fr/bio/michel-grimaldi_42169
Jean-René Talopp,"Designer, Président de société",https://www.whoswho.fr/bio/jean-rene-talopp_63422
Pierre Diener,Architecte,https://www.whoswho.fr/bio/pierre-diener_63426
Pascal Bantégnie,"Ingénieur, Directeur financier",https://www.whoswho.fr/bio/pascal-bantegnie_63430
Maxime Holder,Président de société,https://www.whoswho.fr/bio/maxime-holder_63433
Anne-Marie Sargueil,Présidente d'organisation professionnelle,https://www.whoswho.fr/bio/anne-marie-sargueil_63421
Dominique Jakob,Architecte,https://www.whoswho.fr/bio/dominique-jakob_63428
Jean-Baptiste de Froment,"Membre du Conseil d'Etat, Ecrivain",https://www.whoswho.fr/bio/jean-baptiste-de-froment_63432
Vincent Taupin,Dirigeant de société,https://www.whoswho.fr/bio/vincent-taupin_42175
Brendan Macfarlane,Architecte,https://www.whoswho.fr/bio/brendan-macfarlane_63429
Patrick Veyssière,"Designer, Gérant de sociétés",https://www.whoswho.fr/bio/patrick-veyssiere_63435
Sébastien Veil,Directeur de société,https://www.whoswho.fr/bio/sebastien-veil_63450
Jean-Michel Vernhes,Président de société,https://www.whoswho.fr/bio/jean-michel-vernhes_42183
Marc Antoine Jacoud,Dirigeant de société,https://www.whoswho.fr/bio/marc-antoine-jacoud_63440
Catherine Garreta,Haut fonctionnaire,https://www.whoswho.fr/bio/catherine-garreta_63436
Philippe Hauguel,Consultant,https://www.whoswho.fr/bio/philippe-hauguel_42181
Cyrille Cohen,Commissaire-priseur,https://www.whoswho.fr/bio/cyrille-cohen_63437
Hugues Souparis,"Ingénieur, Président de société",https://www.whoswho.fr/bio/hugues-souparis_42185
Thomas Andrieu,Membre du Conseil d'Etat,https://www.whoswho.fr/bio/thomas-andrieu_63451
Elsa Francès,Designer,https://www.whoswho.fr/bio/elsa-frances_63484
Pierre Micheletti,"Médecin, Président d'association humanitaire",https://www.whoswho.fr/bio/pierre-micheletti_63461
Philippe Jordan,Chef d'orchestre,https://www.whoswho.fr/bio/philippe-jordan_63443
Claude Villers,"Journaliste, Producteur et Présentateur d'émissions de radio et de télévision, Ecrivain",https://www.whoswho.fr/bio/claude-villers_42191
Edouard Broustet,Président de société,https://www.whoswho.fr/bio/edouard-broustet_63479
Jean-Luc Hees,"Journaliste, Président de radio",https://www.whoswho.fr/bio/jean-luc-hees_42188
Pierre Raoul-Duval,Avocat,https://www.whoswho.fr/bio/pierre-raoul-duval_63462
Philippe Picaud,Designer,https://www.whoswho.fr/bio/philippe-picaud_63442
Christophe Bacquié,Chef de cuisine,https://www.whoswho.fr/bio/christophe-bacquie_63458
Hugo Desnoyer,Artisan boucher,https://www.whoswho.fr/bio/hugo-desnoyer_63455
Carlos-Antonio Rosillo,Président de société,https://www.whoswho.fr/bio/carlos-antonio-rosillo_63478
Jean-Claude Bernardon,Dirigeant de société,https://www.whoswho.fr/bio/jean-claude-bernardon_63465
Fabrice Peltier,"Designer, Artiste, Président de société",https://www.whoswho.fr/bio/fabrice-peltier_63464
Laurent Petit,Cuisinier,https://www.whoswho.fr/bio/laurent-petit_63457
Jean-François Boucher,Président de sociétés,https://www.whoswho.fr/bio/jean-francois-boucher_63482
Olivier Stul,Dirigeant de banque,https://www.whoswho.fr/bio/olivier-stul_63500
Jean-Guillaume d'Ornano,"Editeur, Président de société",https://www.whoswho.fr/bio/jean-guillaume-d-ornano_63502
Eric Vigner,"Metteur en scène, Directeur de théâtre, Scénographe",https://www.whoswho.fr/bio/eric-vigner_42202
Philippe Durand,Avocat,https://www.whoswho.fr/bio/philippe-durand_63489
Thierry Maman,Dirigeant de société,https://www.whoswho.fr/bio/thierry-maman_63499
Nicolas Huet,"Sportif, Champion de ski",https://www.whoswho.fr/bio/nicolas-huet_42194
Françoise Waquet,"Linguiste, Historienne",https://www.whoswho.fr/bio/francoise-waquet_42196
Manuel Valls,Homme politique,https://www.whoswho.fr/bio/manuel-valls_42189
Gérald Passédat,Restaurateur,https://www.whoswho.fr/bio/gerald-passedat_63511
Florence Durand-Tornare,Directrice d'associations,https://www.whoswho.fr/bio/florence-durand-tornare_63527
Christophe Fillâtre,Dirigeant de société,https://www.whoswho.fr/bio/christophe-fillatre_63503
Serge Orru,Conseiller,https://www.whoswho.fr/bio/serge-orru_63521
Yves Charpak,Médecin,https://www.whoswho.fr/bio/yves-charpak_63519
Alain Moatti,Architecte,https://www.whoswho.fr/bio/alain-moatti_63517
Patrick Coulombel,"Architecte, Président de fondation",https://www.whoswho.fr/bio/patrick-coulombel_63514
Sylvestre Verger,Président de société,https://www.whoswho.fr/bio/sylvestre-verger_63512
Bertrand Sablier,"Président de société, Responsable d'organisme professionnel",https://www.whoswho.fr/bio/bertrand-sablier_42215
Pascal Cotte,Dirigeant de société,https://www.whoswho.fr/bio/pascal-cotte_63554
Arnault de Torquat de La Coulerie,Directeur de société,https://www.whoswho.fr/bio/arnault-de-torquat-de-la-coulerie_42220
Olivier Bellin,Chef de cuisine,https://www.whoswho.fr/bio/olivier-bellin_63534
Benoît Perthame,"Universitaire, Membre de l'Institut",https://www.whoswho.fr/bio/benoit-perthame_63540
Yves Schoen,Dirigeant de société,https://www.whoswho.fr/bio/yves-schoen_63529
Serge Abiteboul,"Chercheur en informatique, Membre de l'Institut",https://www.whoswho.fr/bio/serge-abiteboul_63544
Jean-Louis Fiamenghi,"Haut fonctionnaire de police, Préfet",https://www.whoswho.fr/bio/jean-louis-fiamenghi_63546
Guillaume d'Hauteville,Directeur de société,https://www.whoswho.fr/bio/guillaume-d-hauteville_42219
Olivier Weber,"Ecrivain, Grand reporter, Universitaire",https://www.whoswho.fr/bio/olivier-weber_42224
Guillaume Huser,Dirigeant de société,https://www.whoswho.fr/bio/guillaume-huser_63537
Gilles Leroy,Ecrivain,https://www.whoswho.fr/bio/gilles-leroy_63563
Dominique Corby,"Restaurateur, Chef de cuisine",https://www.whoswho.fr/bio/dominique-corby_63552
François Candelon,Dirigeant de société,https://www.whoswho.fr/bio/francois-candelon_63555
Daniel Lenoir,"Inspecteur général des affaires sociales honoraire, Ingénieur agronome",https://www.whoswho.fr/bio/daniel-lenoir_42230
Dominique Hervieu,"Danseuse, Chorégraphe",https://www.whoswho.fr/bio/dominique-hervieu_63557
Jacques Chirat,Président de société,https://www.whoswho.fr/bio/jacques-chirat_63564
Philippe Morel,Consultant,https://www.whoswho.fr/bio/philippe-morel_63556
Razzy Hammadi,Homme politique,https://www.whoswho.fr/bio/razzy-hammadi_63548
Nicholas Ayache,"Chercheur en informatique, Membre de l'Institut",https://www.whoswho.fr/bio/nicholas-ayache_63541
Stéphane Barrand,Dirigeant de société,https://www.whoswho.fr/bio/stephane-barrand_63568
Philippe Apeloig,Graphiste,https://www.whoswho.fr/bio/philippe-apeloig_63565
Roseline d'Oiron,Médecin,https://www.whoswho.fr/bio/roseline-d-oiron_42241
Emmanuel Bérard,Directeur d'institutions culturelles,https://www.whoswho.fr/bio/emmanuel-berard_63569
Jérôme Lascombe,Chef d'entreprise,https://www.whoswho.fr/bio/jerome-lascombe_63577
Marie-Aude Murail,Ecrivain,https://www.whoswho.fr/bio/marie-aude-murail_63576
Bernard Deflesselles,"Ingénieur, Homme politique",https://www.whoswho.fr/bio/bernard-deflesselles_42242
Jean-Marc Legeais,"Ophtalmologiste, Universitaire",https://www.whoswho.fr/bio/jean-marc-legeais_42231
Chafik Gasmi,"Architecte, Designer",https://www.whoswho.fr/bio/chafik-gasmi_63574
François Enaud,"Ingénieur, Dirigeant de société",https://www.whoswho.fr/bio/francois-enaud_42245
Laurent Stocker,Comédien,https://www.whoswho.fr/bio/laurent-stocker_63595
Marcel Marongiu,"Designer, Directeur artistique",https://www.whoswho.fr/bio/marcel-marongiu_63581
Edouard Loubet,"Cuisinier, Hôtelier, Restaurateur",https://www.whoswho.fr/bio/edouard-loubet_63571
Michel Bouvet,Graphiste,https://www.whoswho.fr/bio/michel-bouvet_63572
Louis Petiet,"Consultant, Président de sociétés",https://www.whoswho.fr/bio/louis-petiet_42238
Christophe Ryckewaert,Directeur de société de transports,https://www.whoswho.fr/bio/christophe-ryckewaert_42251
Derrick-Philippe Gosselin,"Président et Administrateur de sociétés, Universitaire",https://www.whoswho.fr/bio/derrick-philippe-gosselin_63582
Axel Bernia,Dirigeant de société,https://www.whoswho.fr/bio/axel-bernia_63594
Martine Chevallier,Comédienne,https://www.whoswho.fr/bio/martine-chevallier_63609
Eric Génovèse,"Comédien, Metteur en scène",https://www.whoswho.fr/bio/eric-genovese_63606
Michel Favory,Comédien,https://www.whoswho.fr/bio/michel-favory_63589
Christian Blanc,Comédien,https://www.whoswho.fr/bio/christian-blanc_63598
Bruno Raffaelli,Comédien,https://www.whoswho.fr/bio/bruno-raffaelli_63591
Alexandre Cammas,"Journaliste, Editeur, Organisateur d'événements, Président de sociétés",https://www.whoswho.fr/bio/alexandre-cammas_63599
Thierry Hancisse,Comédien,https://www.whoswho.fr/bio/thierry-hancisse_63600
Edouard Pontet,Dirigeant d'entreprise,https://www.whoswho.fr/bio/edouard-pontet_63637
Lionel Dunet,Architecte,https://www.whoswho.fr/bio/lionel-dunet_63625
Claude Delaveau,Président de société,https://www.whoswho.fr/bio/claude-delaveau_63620
François Feijoo,Président de sociétés,https://www.whoswho.fr/bio/francois-feijoo_63626
Guillaume Gallienne,"Comédien, Auteur et Metteur en scène",https://www.whoswho.fr/bio/guillaume-gallienne_63605
Bruno Menard,"Cuisinier, Restaurateur, Consultant",https://www.whoswho.fr/bio/bruno-menard_63624
Coraly Zahonero,"Comédienne, Adaptatrice, Metteur en scène",https://www.whoswho.fr/bio/coraly-zahonero_63603
François Zocchetto,"Avocat, Homme politique",https://www.whoswho.fr/bio/francois-zocchetto_42249
Fabien Choné,Dirigeant de société,https://www.whoswho.fr/bio/fabien-chone_63638
Louis de Bayser,Galeriste,https://www.whoswho.fr/bio/louis-de-bayser_63641
Gilles Martinengo,Dirigeant de banque,https://www.whoswho.fr/bio/gilles-martinengo_63631
Michel Kayser,"Cuisinier, Restaurateur",https://www.whoswho.fr/bio/michel-kayser_63618
Gilbert Costes,Hôtelier-restaurateur,https://www.whoswho.fr/bio/gilbert-costes_42255
Hervé de Boysson,Président de sociétés,https://www.whoswho.fr/bio/herve-de-boysson_42256
Céline Samie,Comédienne,https://www.whoswho.fr/bio/celine-samie_63614
Martha Crawford Heitzmann,"Ingénieur, Dirigeante de société",https://www.whoswho.fr/bio/martha-crawford-heitzmann_63647
Pascale Dubouis-Patat,"Dirigeante de société, Enseignante",https://www.whoswho.fr/bio/pascale-dubouis-patat_63649
Frédéric Chambert,Directeur artistique,https://www.whoswho.fr/bio/frederic-chambert_63640
Monique Veaute,Directrice culturelle,https://www.whoswho.fr/bio/monique-veaute_63657
Jean-François Camarty,Dirigeant de société,https://www.whoswho.fr/bio/jean-francois-camarty_63646
Emmanuel Forest,Directeur de société,https://www.whoswho.fr/bio/emmanuel-forest_42260
Jean-Christophe Quemard,Directeur de société,https://www.whoswho.fr/bio/jean-christophe-quemard_63653
Alain Massiera,Dirigeant de banque,https://www.whoswho.fr/bio/alain-massiera_63656
Christian Honoré,Directeur de société,https://www.whoswho.fr/bio/christian-honore_42261
Yann Dyèvre,Haut fonctionnaire,https://www.whoswho.fr/bio/yann-dyevre_63658
Jean-Michel Leniaud,"Archiviste-paléographe, Universitaire",https://www.whoswho.fr/bio/jean-michel-leniaud_42263
Valérie Vesque-Jeancard,"Ingénieur général des ponts,des eaux et des forêts, Directrice de société",https://www.whoswho.fr/bio/valerie-vesque-jeancard_63650
Catherine Leblanc,Présidente de banque,https://www.whoswho.fr/bio/catherine-leblanc_63663
Nathalie Mons,"Universitaire, Chercheur, Rectrice",https://www.whoswho.fr/bio/nathalie-mons_63659
Jérôme de Noirmont,"Producteur d'art contemporain, Commissaire d'exposition, Ancien galeriste",https://www.whoswho.fr/bio/jerome-de-noirmont_42264
Yves Lacheret,Dirigeant de société,https://www.whoswho.fr/bio/yves-lacheret_63668
Diony Lebot,Dirigeante de banque,https://www.whoswho.fr/bio/diony-lebot_63660
Catherine Maubert,Architecte,https://www.whoswho.fr/bio/catherine-maubert_63691
Gabriel Castello,Président de société,https://www.whoswho.fr/bio/gabriel-castello_63661
Christian Masset,Ambassadeur de France,https://www.whoswho.fr/bio/christian-masset_63673
Marion Paradas,Diplomate,https://www.whoswho.fr/bio/marion-paradas_63669
Florent Chapus,Directeur de société,https://www.whoswho.fr/bio/florent-chapus_63662
Hubert Carré,Président d'association professionnelle,https://www.whoswho.fr/bio/hubert-carre_63701
Israël Nisand,"Universitaire, Gynécologue-Obstétricien",https://www.whoswho.fr/bio/israel-nisand_63702
Paul Boudre,Dirigeant de société,https://www.whoswho.fr/bio/paul-boudre_63703
Pascal Binczak,Universitaire,https://www.whoswho.fr/bio/pascal-binczak_63698
Philippe Bard,Président de société,https://www.whoswho.fr/bio/philippe-bard_63693
Pierre Legrain,Chercheur,https://www.whoswho.fr/bio/pierre-legrain_63675
Serge Petit,Magistrat (E.R.),https://www.whoswho.fr/bio/serge-petit_63678
Michel Hugues,"Architecte, Dirigeant de société",https://www.whoswho.fr/bio/michel-hugues_63705
Carole Bellemare,Journaliste,https://www.whoswho.fr/bio/carole-bellemare_42266
Armand-Victor de Rendinger,Ingénieur-conseil,https://www.whoswho.fr/bio/armand-victor-de-rendinger_42265
Capucine de Fouquières,Gérante de société,https://www.whoswho.fr/bio/capucine-de-fouquieres_42282
Jean-Guillaume Bouchaud de La Forestrie,Directeur des ressources humaines,https://www.whoswho.fr/bio/jean-guillaume-bouchaud-de-la-forestrie_63704
Hélène Renard,"Journaliste, Directrice de radio",https://www.whoswho.fr/bio/helene-renard_63708
Stéphanie Pitre-Champagnat,Chercheur scientifique,https://www.whoswho.fr/bio/stephanie-pitre-champagnat_63711
Eryck Schekler,Huissier de justice associé,https://www.whoswho.fr/bio/eryck-schekler_63710
Hervé Parizot,Dirigeant de société,https://www.whoswho.fr/bio/herve-parizot_42274
Véronique Bourez,Présidente de société,https://www.whoswho.fr/bio/veronique-bourez_63713
Philippe Euzennat,Directeur de société,https://www.whoswho.fr/bio/philippe-euzennat_63722
Ardavan Amir-Aslani,Avocat,https://www.whoswho.fr/bio/ardavan-amir-aslani_42285
Michel Fender,"Ingénieur, Universitaire",https://www.whoswho.fr/bio/michel-fender_42268
Antoine Georges,"Chercheur, Membre de l'Institut",https://www.whoswho.fr/bio/antoine-georges_63717
Véronique Penchienati-Bosetta,Dirigeant de société,https://www.whoswho.fr/bio/veronique-penchienati-bosetta_63714
Frédéric Levy,Consultant,https://www.whoswho.fr/bio/frederic-levy_63726
Denys Sappey,Dirigeant de société,https://www.whoswho.fr/bio/denys-sappey_63712
Antoine Boulin,Président de société,https://www.whoswho.fr/bio/antoine-boulin_63727
Philippe Dauphin,Président de société,https://www.whoswho.fr/bio/philippe-dauphin_63730
Fouad Bitar,Directeur de société,https://www.whoswho.fr/bio/fouad-bitar_63728
Ghislain Achard,Responsable audiovisuel,https://www.whoswho.fr/bio/ghislain-achard_42297
Hélène Abraham,Directrice de société,https://www.whoswho.fr/bio/helene-abraham_42294
Michel Akoum,Directeur de société,https://www.whoswho.fr/bio/michel-akoum_42302
Gilles Ciment,Expert en ingénierie culturelle,https://www.whoswho.fr/bio/gilles-ciment_63742
Christopher Caussin,Dirigeant de société,https://www.whoswho.fr/bio/christopher-caussin_63733
Eric Vallat,Président de société,https://www.whoswho.fr/bio/eric-vallat_63745
Christophe Liénard,Directeur de société,https://www.whoswho.fr/bio/christophe-lienard_63731
David Baverez,Administrateur de sociétés,https://www.whoswho.fr/bio/david-baverez_63736
Daniel Tournier,Dirigeant de société,https://www.whoswho.fr/bio/daniel-tournier_63746
Jean-Louis Landrieux,Président de société,https://www.whoswho.fr/bio/jean-louis-landrieux_63743
Michel Adé,Dirigeant de société,https://www.whoswho.fr/bio/michel-ade_63749
Vincent Hoffmann-Martinot,"Universitaire, Président de fondation",https://www.whoswho.fr/bio/vincent-hoffmann-martinot_63739
Bernard Oppetit,Président de société,https://www.whoswho.fr/bio/bernard-oppetit_63738
Emilie Cozette,Artiste chorégraphique,https://www.whoswho.fr/bio/emilie-cozette_63747
Guillaume Astruc,Dirigeant de société,https://www.whoswho.fr/bio/guillaume-astruc_63744
Dominique Bouvier,"Ingénieur, Président de société",https://www.whoswho.fr/bio/dominique-bouvier_63740
Béatrice Andurand,Directrice de la communication,https://www.whoswho.fr/bio/beatrice-andurand_42320
Rachid Arhab,Journaliste,https://www.whoswho.fr/bio/rachid-arhab_42323
Patrick Goudou,Ingénieur général de l'armement,https://www.whoswho.fr/bio/patrick-goudou_63752
François Roudier,Directeur de la communication,https://www.whoswho.fr/bio/francois-roudier_63750
Jean-François Abadie,Directeur de banque,https://www.whoswho.fr/bio/jean-francois-abadie_63753
Claude Angeli,Journaliste,https://www.whoswho.fr/bio/claude-angeli_42321
Marie-Christine Forget,"Chef d'orchestre, Directrice de conservatoire",https://www.whoswho.fr/bio/marie-christine-forget_63756
Pascale Anderson-Mair,Dirigeante de société,https://www.whoswho.fr/bio/pascale-anderson-mair_63757
François Armanet,Journaliste,https://www.whoswho.fr/bio/francois-armanet_42324
Xavier Cos,Dirigeant de société,https://www.whoswho.fr/bio/xavier-cos_63770
Jean-Paul Rouve,"Comédien, Scénariste, Réalisateur de films",https://www.whoswho.fr/bio/jean-paul-rouve_63768
Patrick Béhar,Dirigeant de société,https://www.whoswho.fr/bio/patrick-behar_63760
Emmanuel Renaut,"Cuisinier, Restaurateur",https://www.whoswho.fr/bio/emmanuel-renaut_63774
Vassilis Vovos,Président de société,https://www.whoswho.fr/bio/vassilis-vovos_63772
Jean-Marc Chéry,Dirigeant de société,https://www.whoswho.fr/bio/jean-marc-chery_63784
Yann Arthus-Bertrand,"Photographe, Membre de l'Institut",https://www.whoswho.fr/bio/yann-arthus-bertrand_42329
Rafi Haladjian,Président de société,https://www.whoswho.fr/bio/rafi-haladjian_63769
Jean-Philippe Arrou-Vignod,Homme de lettres,https://www.whoswho.fr/bio/jean-philippe-arrou-vignod_42327
Marina Foïs,Comédienne,https://www.whoswho.fr/bio/marina-fois_63767
Jean-Philippe Taslé d'Héliand,Dirigeant de société,https://www.whoswho.fr/bio/jean-philippe-tasle-d-heliand_63781
Jean d'Arthuys,Président de société,https://www.whoswho.fr/bio/jean-d-arthuys_42328
Joëlle Pellegrin,Dirigeant de société,https://www.whoswho.fr/bio/joelle-pellegrin_63795
Philippe d'Arvisenet,"Economiste, Directeur de banque",https://www.whoswho.fr/bio/philippe-d-arvisenet_42330
Patrick Chaudet,Inspecteur général honoraire des services actifs de la police nationale,https://www.whoswho.fr/bio/patrick-chaudet_63790
André-Jacques Auberton-Hervé,Président de société,https://www.whoswho.fr/bio/andre-jacques-auberton-herve_42331
Guillaume Darrousez,Président de société,https://www.whoswho.fr/bio/guillaume-darrousez_63807
Dominique Giorgi,Haut fonctionnaire,https://www.whoswho.fr/bio/dominique-giorgi_63816
Luc Presson,Inspecteur général de la police nationale,https://www.whoswho.fr/bio/luc-presson_63793
Pierre Yovanovitch,Architecte d'intérieur,https://www.whoswho.fr/bio/pierre-yovanovitch_63811
Mauricette Michallet,"Médecin, Universitaire",https://www.whoswho.fr/bio/mauricette-michallet_63824
Manuel Schmit,"Galeriste, Expert en tableaux",https://www.whoswho.fr/bio/manuel-schmit_63818
Antoine Audouard,Editeur,https://www.whoswho.fr/bio/antoine-audouard_42335
Olivier Lazar,Dirigeant de société,https://www.whoswho.fr/bio/olivier-lazar_63802
Nicolas Hieronimus,Dirigeant de société,https://www.whoswho.fr/bio/nicolas-hieronimus_63815
Guy Cogeval,Conservateur général du patrimoine,https://www.whoswho.fr/bio/guy-cogeval_63833
Julien Vaulpré,Dirigeant de société,https://www.whoswho.fr/bio/julien-vaulpre_63827
Grégory Gosset,Dirigeant de société,https://www.whoswho.fr/bio/gregory-gosset_63832
Jean-Louis Frechin,"Designer, Architecte",https://www.whoswho.fr/bio/jean-louis-frechin_63844
Yasmine Boudjenah,Femme politique,https://www.whoswho.fr/bio/yasmine-boudjenah_42345
Guillaume Féau,"Gérant de société, Décorateur",https://www.whoswho.fr/bio/guillaume-feau_63825
Daniel Duveau,"Chirurgien thoracique et cardio-vasculaire, Universitaire (E.R.)",https://www.whoswho.fr/bio/daniel-duveau_63821
Francis Latreille,"Grand reporter, Photographe, Artiste peintre",https://www.whoswho.fr/bio/francis-latreille_63826
Jean-Marc Alias,Dirigeant de société,https://www.whoswho.fr/bio/jean-marc-alias_63845
Blaise Jaeger,Dirigeant de société,https://www.whoswho.fr/bio/blaise-jaeger_63841
Roger Karoutchi,"Inspecteur général de l'Education nationale (E.R.), Homme politique",https://www.whoswho.fr/bio/roger-karoutchi_42360
Jean-Marc Chomaz,Chercheur scientifique,https://www.whoswho.fr/bio/jean-marc-chomaz_63850
Gérard Onesta,"Architecte, Homme politique",https://www.whoswho.fr/bio/gerard-onesta_42364
Robert Ostermann,Dirigeant de société,https://www.whoswho.fr/bio/robert-ostermann_63866
Anne Abeillé,Linguiste,https://www.whoswho.fr/bio/anne-abeille_63847
Jean-Christophe Bas,Fonctionnaire international,https://www.whoswho.fr/bio/jean-christophe-bas_42367
Philippe Plassart,Journaliste,https://www.whoswho.fr/bio/philippe-plassart_63856
Patrick Arnoux,Journaliste,https://www.whoswho.fr/bio/patrick-arnoux_63857
Yehezkel Ben-Ari,Directeur honoraire d'institut scientifique,https://www.whoswho.fr/bio/yehezkel-ben-ari_63867
Tokia Saïfi,Femme politique,https://www.whoswho.fr/bio/tokia-saifi_42370
Jacques Denavaut,Président de société,https://www.whoswho.fr/bio/jacques-denavaut_63864
Nicole Thomas-Mauro,Femme politique,https://www.whoswho.fr/bio/nicole-thomas-mauro_42378
Michel Reddé,Universitaire,https://www.whoswho.fr/bio/michel-redde_63863
Gilles Savary,Homme politique,https://www.whoswho.fr/bio/gilles-savary_42376
Loïc Gouëllo,Haut fonctionnaire (E.R.),https://www.whoswho.fr/bio/loic-gouello_63865
Bertrand Badie,"Universitaire, Sociologue",https://www.whoswho.fr/bio/bertrand-badie_42382
Dominique Bernard,Président de société,https://www.whoswho.fr/bio/dominique-bernard_42381
Frédéric Wacheux,Haut fonctionnaire,https://www.whoswho.fr/bio/frederic-wacheux_63884
Gilles Bouchez,Architecte,https://www.whoswho.fr/bio/gilles-bouchez_63871
Sofiane dit Sofiène Haj-Taieb,Directeur de banque,https://www.whoswho.fr/bio/sofiane-dit-sofiene-haj-taieb_63876
Olivier de Conihout,Dirigeant de société,https://www.whoswho.fr/bio/olivier-de-conihout_63869
Alexander Jordan,"Graphiste designer, Photographe, Universitaire",https://www.whoswho.fr/bio/alexander-jordan_63870
Didier Pillet,Président-fondateur de société,https://www.whoswho.fr/bio/didier-pillet_63880
Eric Duval,Président de société,https://www.whoswho.fr/bio/eric-duval_63889
Nicolas Miara-Godet,Cadre de banque,https://www.whoswho.fr/bio/nicolas-miara-godet_63877
Guillaume Malaurie,Journaliste,https://www.whoswho.fr/bio/guillaume-malaurie_63902
Alberto Toscano,"Journaliste, Ecrivain, Politologue",https://www.whoswho.fr/bio/alberto-toscano_63888
Florence Legros,"Universitaire, Recteur d'académie, Directrice d'établissement d'enseignement supérieur",https://www.whoswho.fr/bio/florence-legros_63883
Fabrice Bethuel,"Mathématicien, Chercheur",https://www.whoswho.fr/bio/fabrice-bethuel_63900
Christophe Bay,Préfet,https://www.whoswho.fr/bio/christophe-bay_63903
Philippe Sauvage,Ingénieur,https://www.whoswho.fr/bio/philippe-sauvage_63881
Alain Souillard,Dirigeant de société,https://www.whoswho.fr/bio/alain-souillard_63892
Claude Berrou,"Enseignant, Chercheur, Membre de l'Institut",https://www.whoswho.fr/bio/claude-berrou_42397
Antoine Fleurieu,Responsable d'organisme professionnel,https://www.whoswho.fr/bio/antoine-fleurieu_63898
Christine Borella,Architecte d'intérieur,https://www.whoswho.fr/bio/christine-borella_63904
